genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13970			2794931	2795140	-	210		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13975			2795128	2795460	-	333		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13980			2795850	2796749	+	900		lipid kinase YegS						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13985			2796831	2797277	-	447		DeoR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13990			2797629	2798132	+	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_13995			2798126	2798341	-	216		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14000			2798486	2799526	-	1041		galactitol-1-phosphate 5-dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14005			2799574	2800929	-	1356		PTS galactitol transporter subunit IIC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14010			2800933	2801217	-	285		PTS galactitol transporter subunit IIB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14015			2801248	2801700	-	453		PTS galactitol transporter subunit IIA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14020			2801710	2802972	-	1263		tagatose-bisphosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14025			2803001	2803855	-	855	gatY	tagatose-bisphosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14030			2803858	2804097	-	240		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14035			2804155	2805207	-	1053		fructose-bisphosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14040			2805464	2806741	+	1278		nucleoside transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14045			2806738	2807742	+	1005		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14050			2807739	2808704	+	966		sugar kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14055			2808678	2809424	-	747		GntR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14060			2809476	2810294	-	819		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14065			2810359	2811159	-	801		hydroxymethylpyrimidine/phosphomethylpyrimidine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14070			2811156	2811944	-	789		hydroxyethylthiazole kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	misc_binding					2811979	2812075	-	97								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14075			2812273	2812467	+	195		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14080			2812504	2812989	+	486		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14085			2813102	2813782	-	681		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14090			2813852	2815060	-	1209		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_14095			2815133	2815645	-	513								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14095			2815133	2815645	-	513		MFS transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14100			2815727	2816350	+	624		TetR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_14105			2816704	2816796	+	93								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14105			2816704	2816796	+	93		transcription factor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14110			2816843	2817274	+	432		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14115			2817378	2818043	-	666		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14120			2818237	2818500	-	264		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14125			2819877	2820380	-	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14130			2820603	2820791	-	189		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14135			2821054	2822163	-	1110		antiporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14140			2822295	2824328	+	2034	metG	methionine--tRNA ligase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14145			2824469	2828263	+	3795		MolR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14150			2828273	2831905	+	3633		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14155			2831966	2832283	+	318		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14160			2832590	2833678	+	1089		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14165			2833689	2835968	+	2280		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14170			2835961	2837097	+	1137		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14175			2837094	2839094	+	2001		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14180			2839219	2839680	+	462		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14185			2839721	2840191	-	471		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14190			2840238	2840957	-	720		two-component system response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14195			2840954	2842639	-	1686		histidine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14200			2842861	2843592	+	732		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14205			2843652	2843759	+	108		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14210			2843740	2844471	-	732		osmoprotectant uptake system permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14215			2844476	2845402	-	927		ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14220			2845395	2846552	-	1158		osmoprotectant uptake system permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14225			2846559	2847476	-	918		osmoprotectant uptake system substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14230			2847728	2850025	-	2298		beta-glucosidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14235			2850221	2851936	+	1716		D-lactate dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14240			2851974	2852906	-	933	pbpG	D-alanyl-D-alanine endopeptidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14245			2853080	2853667	-	588		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14250			2853837	2854415	+	579		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14255			2854545	2855306	-	762		oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14260			2855359	2856795	-	1437		multidrug transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14265			2857019	2857102	+	84		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14270			2857475	2858422	-	948		tRNA dihydrouridine synthase DusC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14275			2858660	2859058	+	399		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14280			2859055	2859750	+	696		CidB/LrgB family autolysis modulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14285			2859880	2860764	+	885		cytidine deaminase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14290			2860914	2861633	+	720		vancomycin high temperature exclusion protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14295			2861636	2861875	+	240		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14300			2862069	2863307	+	1239		dihydropyrimidine dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14305			2863301	2864536	+	1236		dihydropyrimidine dehydrogenase subunit B						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14310			2864779	2865789	-	1011	mglC	beta-methylgalactoside transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14315			2865805	2867325	-	1521		sugar ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_14320			2867386	2868379	-	994								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14320			2867386	2868379	-	994		sugar ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14325			2868659	2869699	-	1041		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14330			2869689	2869892	+	204		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14335			2869841	2870998	-	1158		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14340			2871015	2871683	-	669	folE	type I GTP cyclohydrolase I FolE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14345			2871837	2872013	+	177		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_14350			2871941	2872776	+	836								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14350			2871941	2872776	+	836		S-formylglutathione hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14355			2872808	2874799	-	1992		catecholate siderophore receptor CirA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14360			2875093	2876562	-	1470		lysine transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14365			2876767	2877648	-	882		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14370			2877747	2878796	+	1050		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14375			2878870	2879727	+	858		endonuclease IV						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14380			2879730	2880818	+	1089		kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14385			2880874	2882124	-	1251		nucleoside permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14390			2882224	2883165	-	942	rihB	ribonucleoside hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14395			2883295	2883993	+	699		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14400			2884064	2885314	-	1251		nucleoside permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14405			2885408	2886346	-	939		pseudouridine-5-phosphate glycosidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14410			2886334	2887275	-	942		pseudouridine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14415			2887699	2889390	-	1692		PTS fructose transporter subunit EIIBC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14420			2889407	2890345	-	939	fruK	1-phosphofructokinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14425			2890345	2891475	-	1131		bifunctional PTS fructose transporter subunit IIA/HPr protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14430			2891843	2893024	+	1182		sugar transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14435			2893021	2893275	-	255		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14440			2893430	2894002	+	573		elongation factor P-like protein YeiP						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14445			2894225	2895691	+	1467		D-mannonate oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14450			2895809	2896795	+	987		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14455			2896834	2897547	+	714		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14460			2897959	2898525	+	567	spr	lipoprotein Spr						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14465			2898706	2900262	+	1557		phage resistance protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14470			2900344	2902158	+	1815		antibiotic ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14475			2902159	2903253	+	1095		microcin ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14480			2903253	2904278	+	1026		microcin ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14485			2904280	2905869	+	1590		microcin ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14490			2905873	2906217	-	345		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14495			2906550	2907740	-	1191		Bcr/CflA family drug resistance efflux transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14500			2907768	2908463	-	696		16S rRNA pseudouridine(516) synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14505			2908612	2910372	+	1761		ATP-dependent helicase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14510			2910497	2910781	+	285		50S ribosomal protein L25						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14515			2910920	2911927	-	1008		nucleoid-associated protein NdpA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14520			2912109	2912336	+	228		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14525			2912356	2914116	+	1761		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_14530			2914191	2914267	+	77		tRNA-Pro						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14535			2914370	2916961	-	2592		autotransporter outer membrane beta-barrel domain-containing protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14540			2916992	2917249	-	258		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14545			2917281	2917928	+	648		two-component system response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14550			2918139	2919191	-	1053		cytochrome c biogenesis protein CcmH						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14555			2919188	2919745	-	558		disulfide bond formation protein DsbE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14560			2919742	2921685	-	1944		cytochrome C biogenesis protein CcmF						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14565			2921682	2922161	-	480		cytochrome c biogenesis protein CcmE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14570			2922158	2922367	-	210		cytochrome C biogenesis protein CcmD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14575			2922364	2923101	-	738		heme ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14580			2923143	2923802	-	660		heme ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_14585			2923802	2924418	-	617								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14585			2923802	2924418	-	617		heme ABC transporter ATP-binding protein CcmA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14590			2924437	2925039	-	603		cytochrome C						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14595			2925049	2925498	-	450	napB	nitrate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14600			2925495	2926358	-	864	napH	quinol dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14605			2926345	2927040	-	696	napG	quinol dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14610			2927047	2929533	-	2487		nitrate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14615			2929530	2929793	-	264		nitrate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14620			2929783	2930277	-	495		ferredoxin-type protein NapF						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14625			2930386	2930550	+	165		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14630			2930685	2931173	+	489		ecotin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14635			2932003	2933649	-	1647		malate:quinone oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14640			2933867	2935510	-	1644		multidrug transporter membrane component/ATP-binding component						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14645			2935586	2936236	-	651		alpha-ketoglutarate-dependent dioxygenase AlkB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14650			2936236	2937300	-	1065		6-O-methylguanine DNA methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14655			2937374	2938429	-	1056		thiamine biosynthesis protein ApbE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14660			2938541	2939476	-	936		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14665			2939546	2940049	-	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14670			2940518	2943367	-	2850		two-component system sensor histidine kinase/response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14675			2943534	2945360	+	1827		PAS domain-containing sensor histidine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14680			2945357	2946742	+	1386		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14685			2946938	2947600	+	663		acetate CoA-transferase subunit alpha						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14690			2947600	2948250	+	651		acetate CoA-transferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14695			2948247	2949569	+	1323		short-chain fatty acid transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14700			2949600	2950784	+	1185		acetyl-CoA acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14705			2950858	2951634	-	777		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_14710			2951639	2953288	-	1650		hypothetical protein						
